userId,movieId,rating,timestamp
158,64620,4.0,1247269100
354,2032,4.0,1036534585
158,474,4.0,1247269462
389,261,4.0,1319160825
382,90403,4.0,1322872988
232,3972,4.0,1277404092
286,4720,4.0,1437596654
575,7348,4.0,1110811991
328,1270,4.0,1224214781
310,2918,4.0,1091954083
461,246,4.0,1193063679
461,1267,4.0,1179854649
235,1722,4.0,953740993
328,69,4.0,1223270531
380,1580,4.0,1020278511
208,153,4.0,837958934
560,2133,4.0,1067534923
192,3175,4.0,1059406165
535,36529,4.0,1432619050
121,2125,4.0,945968209
458,57669,4.0,1240571140
19,6947,4.0,1442282363
668,134368,4.0,1434287418
560,3754,4.0,1067535450
662,1621,4.0,945180015
438,44195,4.0,1224532726
513,1270,4.0,1322787861
607,45,4.0,974706113
632,2502,4.0,1388950405
662,1455,4.0,945179829
392,63992,4.0,1281452186
337,1220,4.0,962607806
220,4508,4.0,1112608538
160,2120,4.0,903489369
303,1921,4.0,976999297
495,2529,4.0,993844088
662,57,4.0,945175105
162,161,4.0,836675336
615,2115,4.0,955127861
31,348,4.0,832397742
128,1243,4.0,1281578693
648,260,4.0,859029756
632,4995,4.0,1388950373
105,490,4.0,857737151
167,6016,4.0,1446587417
225,339,4.0,835161750
495,2407,4.0,993842754
548,3428,4.0,953596869
380,366,4.0,1020279208
405,3994,4.0,1296441915
66,2966,4.0,1041612844
89,543,4.0,1328923049
600,1230,4.0,965669371
451,4902,4.0,1130593431
668,5470,4.0,1040264084
526,2387,4.0,1044308952
224,81932,4.0,1428127870
458,4488,4.0,1006051026
228,260,4.0,1124278269
410,1449,4.0,1137509381
46,36,4.0,954566890
337,1961,4.0,962607826
238,7147,4.0,1082122393
122,2628,4.0,1024807994
255,1214,4.0,1174417465
458,3044,4.0,953241156
63,2278,4.0,1299619604
386,1279,4.0,1223296125
353,367,4.0,844639466
438,104,4.0,1224530790
118,153,4.0,1045005679
532,106487,4.0,1440349112
461,1265,4.0,1193030281
127,1921,4.0,1044479220
495,3994,4.0,993837571
326,412,4.0,844184718
274,485,4.0,892802629
575,8640,4.0,1182609508
458,3576,4.0,975730029
232,89039,4.0,1320528905
586,3996,4.0,1397069889
48,252,4.0,1081162496
109,1171,4.0,918797943
501,3481,4.0,1042992576
458,1610,4.0,953240854
602,1208,4.0,1105450950
32,161,4.0,906858251
191,315,4.0,1111545396
213,2080,4.0,1112607934
209,2081,4.0,1013138239
421,805,4.0,879858300
650,1722,4.0,965501982
192,1084,4.0,1002133720
575,3308,4.0,952402340
633,5952,4.0,1140152250
597,2167,4.0,965119166
668,5085,4.0,1025850699
236,1961,4.0,1119980618
399,2028,4.0,945151781
63,8874,4.0,1299504588
16,653,4.0,842889495
542,77658,4.0,1319980658
461,3683,4.0,1179854537
241,1232,4.0,1446919543
546,3247,4.0,1036015857
160,615,4.0,903489407
418,1300,4.0,1100030006
592,44191,4.0,1447968902
662,1250,4.0,945174626
228,8528,4.0,1125607706
568,1224,4.0,1142790959
124,2739,4.0,1006895285
16,377,4.0,842888284
561,2431,4.0,948002600
575,41569,4.0,1144070418
55,2571,4.0,1269637353
386,2729,4.0,1223296104
127,1203,4.0,1044478497
255,1077,4.0,1174421765
79,7153,4.0,1227242697
526,2710,4.0,1044310376
255,26271,4.0,1174423225
668,7116,4.0,1070466692
93,780,4.0,862554594
546,4212,4.0,1036014841
605,428,4.0,954089758
607,2245,4.0,974791188
631,1704,4.0,943354692
109,2991,4.0,940499097
402,7980,4.0,1173647437
210,5568,4.0,1041826350
428,5843,4.0,1105416471
218,2087,4.0,1256750473
224,8529,4.0,1444708816
41,4641,4.0,1067130950
15,128838,4.0,1447478472
458,2692,4.0,950226664
475,37475,4.0,1362840384
583,547,4.0,978506957
601,1446,4.0,938948867
443,2288,4.0,915220337
192,2406,4.0,1247082236
575,3633,4.0,958357458
401,1617,4.0,1417253711
555,316,4.0,875312998
399,778,4.0,945152075
213,2,4.0,1111501769
580,8961,4.0,1209463765
88,81845,4.0,1398563092
235,3270,4.0,953677784
147,1282,4.0,986111130
546,1033,4.0,1036014282
662,1682,4.0,945180073
319,27347,4.0,1413952421
531,85780,4.0,1447688321
601,1296,4.0,938946292
32,316,4.0,903225748
412,96821,4.0,1415287590
250,2396,4.0,1107160938
389,2496,4.0,1319263463
372,8372,4.0,1111667029
668,85342,4.0,1357526829
567,3948,4.0,1129522892
192,3534,4.0,1002210319
640,64,4.0,860492452
627,2278,4.0,1237932056
458,4978,4.0,1022036962
607,4056,4.0,1021626966
160,361,4.0,902695520
582,2126,4.0,911287614
451,8360,4.0,1130471547
542,2012,4.0,1378063895
71,1344,4.0,1063750255
232,3969,4.0,1277409883
610,1210,4.0,1303105470
619,3793,4.0,1445257205
619,1641,4.0,1445257781
69,7156,4.0,1121089157
188,357,4.0,879098784
220,1080,4.0,1111757721
323,1234,4.0,1429968617
458,8813,4.0,1114846162
163,52281,4.0,1199030486
218,2402,4.0,1255817929
493,1210,4.0,1218333039
352,2997,4.0,1076253461
537,920,4.0,1356399504
578,1411,4.0,858656024
521,551,4.0,1386967883
147,3267,4.0,986111467
242,904,4.0,944909190
413,595,4.0,1231559316
107,805,4.0,958165548
198,1584,4.0,958689306
289,2617,4.0,1446724632
380,1,4.0,1020278172
122,4850,4.0,1024806517
341,1674,4.0,956685558
586,1223,4.0,1397065939
31,266,4.0,832397551
63,59594,4.0,1299951817
29,1036,4.0,842454531
192,2648,4.0,1059403033
51,329,4.0,836242102
361,592,4.0,834834204
160,74,4.0,902695365
494,158,4.0,1328296288
475,5498,4.0,1389639560
575,4279,4.0,988227218
232,86880,4.0,1306442262
198,3175,4.0,958687866
264,288,4.0,847928029
650,709,4.0,965433621
605,4018,4.0,977797477
561,2150,4.0,948001875
164,1213,4.0,1440811684
244,994,4.0,953168435
668,2212,4.0,1025858212
109,4718,4.0,1018622615
291,2502,4.0,967487662
490,2109,4.0,1399941247
627,1954,4.0,1237932809
586,223,4.0,1397069095
428,924,4.0,1087081777
157,1748,4.0,916672852
192,2080,4.0,1059403065
109,3841,4.0,971174700
575,1569,4.0,939810689
573,1036,4.0,1006522500
461,1994,4.0,1193067998
532,89774,4.0,1440349243
203,1917,4.0,955137112
282,4881,4.0,1026935981
268,2858,4.0,1227220254
264,356,4.0,847927884
17,2571,4.0,1235221810
102,3998,4.0,976343221
187,595,4.0,863204595
576,87869,4.0,1447416616
118,805,4.0,1045006890
160,262,4.0,903488752
198,3510,4.0,974781645
192,2294,4.0,1077120627
575,85394,4.0,1329756488
428,2334,4.0,1105416412
588,2987,4.0,995162272
177,3,4.0,1074053506
202,431,4.0,1174785407
306,99114,4.0,1448901045
471,1200,4.0,972783287
475,1262,4.0,1305325514
403,4754,4.0,1225993066
136,2150,4.0,1250943189
461,6659,4.0,1193031066
607,3581,4.0,1010478572
511,153,4.0,834597340
422,594,4.0,1063251443
421,36,4.0,879858263
425,1246,4.0,1078168784
224,4886,4.0,1390064335
168,1,4.0,1159237721
399,1256,4.0,945151502
399,2600,4.0,945153210
109,2093,4.0,919153803
130,1222,4.0,941882727
387,33794,4.0,1369600775
109,3519,4.0,971096944
97,58299,4.0,1448958402
50,247,4.0,904747658
600,3498,4.0,1026275648
458,1079,4.0,975731149
578,1004,4.0,858656024
613,316,4.0,830716749
633,3066,4.0,1134972402
187,62,4.0,863122454
225,261,4.0,835161909
255,34,4.0,1174416304
600,3201,4.0,977982340
334,141,4.0,845388888
23,1240,4.0,1420797679
96,805,4.0,857048837
228,3257,4.0,1141171265
599,60674,4.0,1424813472
390,296,4.0,828804252
106,8368,4.0,1440861117
451,3479,4.0,1131360812
109,2408,4.0,918798268
376,1982,4.0,942591018
607,4649,4.0,1027756820
122,3114,4.0,1024804805
93,608,4.0,862554825
209,4061,4.0,1013220616
413,1275,4.0,1353419007
109,3635,4.0,971088165
560,2405,4.0,1067533996
228,2291,4.0,1124279458
668,539,4.0,1025855042
193,1088,4.0,944904341
615,608,4.0,955126269
458,2058,4.0,938814098
248,1617,4.0,1013711432
531,2694,4.0,1447672873
399,527,4.0,945151758
668,26647,4.0,1255280225
501,3421,4.0,1042989220
289,7153,4.0,1446724021
380,1641,4.0,1020278109
399,1840,4.0,945155271
633,150,4.0,1140153112
222,377,4.0,945322509
330,2863,4.0,1053308666
537,1207,4.0,1356396376
250,1610,4.0,1107161132
597,3775,4.0,965117941
544,485,4.0,944941265
38,6753,4.0,1406488070
235,414,4.0,953850172
180,110,4.0,1180846052
3,477,4.0,841483987
607,2775,4.0,995396058
254,1483,4.0,1354258362
114,63433,4.0,1452131634
575,32943,4.0,1249917265
130,5319,4.0,1022692226
220,3044,4.0,1112608748
635,480,4.0,951538650
380,1923,4.0,1020278246
668,5791,4.0,1080859671
195,780,4.0,1250242467
218,1721,4.0,1255815938
600,4117,4.0,1014435915
49,2268,4.0,938965283
668,3739,4.0,1025853386
567,2857,4.0,1129534772
21,106489,4.0,1428011496
128,51540,4.0,1262377388
6,6711,4.0,1348881409
4,1284,4.0,950323441
164,90916,4.0,1440814286
558,261,4.0,841216280
66,2987,4.0,961685245
627,2529,4.0,1237938180
213,3871,4.0,1111502503
352,3365,4.0,1006557025
655,3801,4.0,1255790535
193,1097,4.0,944901439
563,1784,4.0,1112205899
383,4995,4.0,1214210747
224,1779,4.0,1390080845
278,3697,4.0,1341358617
60,5349,4.0,1162941788
2,736,4.0,859046895
164,6795,4.0,1440814547
128,68848,4.0,1262125046
575,3111,4.0,949754476
599,227,4.0,1424812876
403,74228,4.0,1290723195
440,3635,4.0,962679166
615,1225,4.0,955125265
644,1391,4.0,868190321
403,6754,4.0,1225993483
118,3271,4.0,1045003525
201,4718,4.0,1027311418
438,1366,4.0,1224529945
224,47640,4.0,1444769606
611,307,4.0,1368125600
473,150,4.0,836972393
530,46850,4.0,1163820227
574,79702,4.0,1339817005
665,5989,4.0,1231676517
642,116797,4.0,1439788993
555,1250,4.0,875313404
583,1388,4.0,978507273
439,724,4.0,864847277
63,44788,4.0,1299506755
666,3362,4.0,1021280729
568,2371,4.0,1142790782
28,733,4.0,884098074
567,33166,4.0,1176228568
448,97,4.0,1439418227
168,480,4.0,1159237626
583,596,4.0,978426637
458,3141,4.0,953243042
232,33679,4.0,1277839178
574,31878,4.0,1257553803
615,2210,4.0,955126269
444,339,4.0,833531452
222,838,4.0,945322390
303,2750,4.0,976218149
410,1299,4.0,1146171795
283,337,4.0,868263690
32,647,4.0,906858281
192,474,4.0,1077121002
308,296,4.0,1233208512
413,91079,4.0,1361026674
164,88954,4.0,1440812654
402,72489,4.0,1267815461
383,48394,4.0,1214215156
461,71129,4.0,1264801972
44,1274,4.0,1225239437
630,34,4.0,836085285
232,5219,4.0,1277840735
614,316,4.0,1415079874
63,49530,4.0,1299476241
210,1201,4.0,1041826793
308,30707,4.0,1233353192
592,46723,4.0,1447969326
164,2571,4.0,1440813556
198,457,4.0,958686738
576,63,4.0,1449450147
243,186,4.0,833624464
106,73017,4.0,1440861124
495,260,4.0,993843288
220,6242,4.0,1111757662
107,47,4.0,958159647
212,1206,4.0,858543165
161,7445,4.0,1448008139
309,50804,4.0,1293928903
597,355,4.0,965182160
139,2712,4.0,1095884267
38,6934,4.0,1406754087
143,165,4.0,841221795
311,778,4.0,850408135
72,1518,4.0,877802132
201,1645,4.0,1027374455
213,2115,4.0,1111503237
28,593,4.0,884099816
400,7153,4.0,1197752318
161,1267,4.0,1449925339
469,741,4.0,865533805
576,100326,4.0,1448915694
428,3697,4.0,1105416917
575,440,4.0,939811937
75,1240,4.0,1051245796
567,37741,4.0,1176228756
213,1291,4.0,1112606995
63,55276,4.0,1299505978
561,1222,4.0,948000270
434,608,4.0,1241492346
567,8464,4.0,1129535119
493,3996,4.0,1218333219
601,1251,4.0,938946930
268,4903,4.0,1227219536
584,2973,4.0,945275780
575,500,4.0,939849484
47,431,4.0,853361965
668,93933,4.0,1343222712
233,380,4.0,835095888
337,1302,4.0,962607927
380,3104,4.0,1020278442
622,106491,4.0,1447455768
659,4993,4.0,1394645051
147,1233,4.0,986104044
16,292,4.0,842889758
542,7361,4.0,1412229102
599,75395,4.0,1424825928
478,3967,4.0,1242924612
372,8961,4.0,1111665684
192,4962,4.0,1059403764
418,1270,4.0,1100031409
659,356,4.0,1394645977
215,4993,4.0,1433873925
235,2232,4.0,953677013
461,2100,4.0,1193066700
168,1242,4.0,1159238161
281,1201,4.0,992331435
108,1394,4.0,944975920
109,897,4.0,918645598
461,27311,4.0,1332697904
593,524,4.0,976422398
387,46578,4.0,1416700202
370,380,4.0,830303993
524,1722,4.0,993243696
235,337,4.0,953677718
128,80693,4.0,1324793825
461,2291,4.0,1193030702
458,8167,4.0,1085825109
657,54997,4.0,1243037186
403,48394,4.0,1222682354
205,16,4.0,839439049
282,4226,4.0,990471747
501,1393,4.0,1042990569
443,1284,4.0,915221270
443,1029,4.0,915222944
224,40278,4.0,1425333795
458,1614,4.0,953241226
157,474,4.0,916673689
255,2396,4.0,1174415996
275,5780,4.0,1136712406
575,3098,4.0,949754660
575,3105,4.0,951133515
600,2236,4.0,1019970991
196,237,4.0,834707573
275,7092,4.0,1136702706
590,62434,4.0,1243381108
128,45722,4.0,1262157370
267,162,4.0,968989157
282,3006,4.0,962650301
380,3007,4.0,1020278845
2,260,4.0,859047004
462,742,4.0,862801023
668,2717,4.0,1025849854
6,4239,4.0,1348881216
469,168,4.0,865533534
627,57368,4.0,1237940555
109,3510,4.0,984403242
113,32,4.0,1209265232
24,3505,4.0,963468523
63,64839,4.0,1299477014
273,47,4.0,1227879742
530,2692,4.0,972792871
415,70286,4.0,1341297586
387,2502,4.0,1378064728
500,53953,4.0,1318399065
201,4231,4.0,1027311075
147,681,4.0,986103988
623,1207,4.0,852059379
89,2085,4.0,1328923542
376,911,4.0,942573816
425,1722,4.0,1077442745
118,552,4.0,1045003215
164,5954,4.0,1440813398
528,34,4.0,1252816481
668,52378,4.0,1383890597
332,2528,4.0,1307495418
189,318,4.0,1170025398
666,2804,4.0,1021279618
209,1947,4.0,1013220377
473,431,4.0,836973059
160,1263,4.0,902696215
232,94494,4.0,1356229602
113,5418,4.0,1209265532
104,160,4.0,836834572
461,2761,4.0,1193065218
211,2080,4.0,1138403349
461,7099,4.0,1193064027
600,1610,4.0,1018673135
232,208,4.0,1277374714
360,1416,4.0,1286595382
164,1049,4.0,1440962790
76,7361,4.0,1416612920
628,1584,4.0,1112465680
157,1222,4.0,916673439
581,7573,4.0,1110285574
50,97,4.0,904748179
476,1270,4.0,1267547825
628,329,4.0,1112473830
272,2041,4.0,952634797
315,1291,4.0,1075409227
405,2011,4.0,1296441963
555,982,4.0,875314943
458,2028,4.0,953240057
109,1220,4.0,901259779
422,1092,4.0,1063252495
188,589,4.0,879098485
195,50,4.0,1234131967
128,49530,4.0,1262377803
408,457,4.0,831668037
493,551,4.0,1218333392
451,8970,4.0,1130472825
451,2311,4.0,1131346518
524,2002,4.0,993243830
668,1263,4.0,1025860585
668,36,4.0,1025888432
399,1186,4.0,945155024
546,5712,4.0,1036014678
599,72165,4.0,1424825843
25,539,4.0,916665421
134,991,4.0,862764489
562,2414,4.0,953422366
583,2916,4.0,978427149
606,4878,4.0,1448032527
217,858,4.0,941215759
576,1923,4.0,1446940134
544,852,4.0,945032932
232,67197,4.0,1277842245
666,1208,4.0,1021280040
568,2959,4.0,1142789417
537,608,4.0,1356396765
458,3783,4.0,983589866
597,1573,4.0,965181925
591,1831,4.0,1271093695
61,1222,4.0,1058834102
315,2115,4.0,1075409127
134,832,4.0,862764150
525,461,4.0,946570556
458,1114,4.0,953241926
128,165,4.0,1262128387
380,1097,4.0,1020279510
145,2736,4.0,955413938
546,5199,4.0,1036014988
376,1947,4.0,942186556
495,2137,4.0,993837237
267,72,4.0,968989585
128,7387,4.0,1287238851
380,2028,4.0,1020277826
563,4772,4.0,1112212315
128,1197,4.0,1300179889
584,2750,4.0,945277486
164,27904,4.0,1440813623
281,2993,4.0,992331667
24,1283,4.0,963467033
156,110,4.0,885580545
123,2302,4.0,1155480003
452,2428,4.0,1290764853
461,84944,4.0,1334188181
357,4881,4.0,1023735272
576,1036,4.0,1445536803
130,1371,4.0,941904491
283,537,4.0,868265540
33,4216,4.0,1009740413
576,4958,4.0,1446414242
399,1704,4.0,945155024
576,65230,4.0,1446402336
109,107,4.0,918645319
79,1213,4.0,1227242638
458,1699,4.0,953239203
418,2076,4.0,1100030235
39,367,4.0,1001785637
282,588,4.0,959816836
433,53972,4.0,1439794813
607,3476,4.0,974713857
583,4016,4.0,978425754
399,1210,4.0,945153020
405,3006,4.0,1302325992
575,4306,4.0,998256553
574,4011,4.0,1311396473
561,3300,4.0,951683312
258,253,4.0,833911170
575,8809,4.0,1173707270
110,2916,4.0,1025147543
109,2706,4.0,1050417993
605,4306,4.0,992902977
255,1945,4.0,1174417834
633,44974,4.0,1175146556
431,21,4.0,839893596
192,45517,4.0,1153930493
561,1257,4.0,948002111
458,1527,4.0,953241768
296,4993,4.0,1085798673
308,4973,4.0,1233208464
560,5907,4.0,1069085279
4,1617,4.0,950323208
575,5060,4.0,1012131601
413,2115,4.0,1354602018
575,4326,4.0,989971466
109,2581,4.0,971093161
128,92420,4.0,1338929480
354,3101,4.0,1017843517
88,2193,4.0,1180921554
600,4535,4.0,1025322512
60,1073,4.0,1162941858
164,99349,4.0,1440813253
668,25922,4.0,1271282809
405,4306,4.0,1296705412
277,64614,4.0,1445255776
458,8337,4.0,1085825008
337,589,4.0,962606276
537,1230,4.0,1356396807
580,8644,4.0,1209465532
280,3107,4.0,944897384
220,2301,4.0,1112608617
187,1307,4.0,863206536
555,22,4.0,875312799
25,908,4.0,916663908
238,500,4.0,1082061092
451,1218,4.0,1130494732
32,2013,4.0,903226218
36,587,4.0,847183309
110,2005,4.0,1025147543
104,32,4.0,836834599
63,2947,4.0,1299697305
436,242,4.0,837695038
451,3897,4.0,1130472780
413,2973,4.0,1399846504
179,1171,4.0,1056440597
168,2918,4.0,1159238057
213,1022,4.0,1112607938
575,161,4.0,939808889
544,2694,4.0,944937601
569,3448,4.0,1245981603
475,38061,4.0,1305331638
413,4306,4.0,1305335018
555,153,4.0,875314634
29,225,4.0,836583510
213,1982,4.0,1111503007
228,1608,4.0,1141173598
577,420,4.0,1031892425
312,340,4.0,828564956
405,5618,4.0,1296439081
192,5282,4.0,1077119711
100,6753,4.0,1116728678
156,374,4.0,886548510
242,1480,4.0,944906536
480,5991,4.0,1136552918
607,2692,4.0,974706113
530,3683,4.0,1064710638
475,109864,4.0,1428600349
126,457,4.0,1269878772
268,48774,4.0,1227220304
157,1376,4.0,916672982
668,3529,4.0,1025860143
188,10,4.0,879100065
109,1391,4.0,918632586
558,781,4.0,841217562
580,2002,4.0,1209461420
286,4993,4.0,1437596580
622,4444,4.0,1448550840
575,1197,4.0,939916305
607,2280,4.0,974713585
174,1136,4.0,1276655637
668,32179,4.0,1168297643
278,1221,4.0,1341358769
607,1211,4.0,974790941
287,648,4.0,869578515
451,2871,4.0,1130472237
544,2381,4.0,945034334
458,1299,4.0,975982900
521,66097,4.0,1386967877
23,2618,4.0,1420797943
347,2467,4.0,1274981246
405,71282,4.0,1296439819
250,2289,4.0,1107160079
590,3471,4.0,1243443951
615,1276,4.0,955125220
434,1259,4.0,1241492174
50,1916,4.0,904743413
128,62376,4.0,1271898581
561,590,4.0,948000605
524,648,4.0,993243740
502,852,4.0,1062968274
69,6867,4.0,1121104437
336,587,4.0,1262104075
606,117851,4.0,1448031707
627,442,4.0,1237935289
405,260,4.0,1296439087
668,77800,4.0,1302755034
294,163,4.0,1001985876
192,3088,4.0,1002133470
255,1963,4.0,1174421256
213,6650,4.0,1111503281
555,1552,4.0,875327169
480,5377,4.0,1136517290
24,3334,4.0,963466677
273,260,4.0,1227879510
71,2000,4.0,1063749225
310,41285,4.0,1155065543
480,7153,4.0,1136441614
242,2648,4.0,944902951
203,3081,4.0,955136180
458,3685,4.0,975731330
235,2478,4.0,953849701
542,4754,4.0,1412228998
128,1206,4.0,1262377745
482,2504,4.0,974651936
583,2006,4.0,978506206
627,4034,4.0,1237933445
21,111759,4.0,1428010974
425,2291,4.0,1077328988
403,51662,4.0,1222301391
544,414,4.0,944946373
71,1259,4.0,1063749761
409,79008,4.0,1292610970
45,1223,4.0,1149373390
578,799,4.0,858655640
668,36056,4.0,1279938835
369,457,4.0,951020616
386,6350,4.0,1223152493
174,2951,4.0,1276577789
164,55209,4.0,1440814366
242,2657,4.0,944908551
495,3868,4.0,993843089
413,899,4.0,1396479055
451,4844,4.0,1145359726
189,1267,4.0,1170026049
372,520,4.0,1111665178
301,3578,4.0,1317056898
578,685,4.0,858656163
104,282,4.0,836834619
620,858,4.0,1024538229
220,249,4.0,1111757619
607,1905,4.0,976813331
668,1258,4.0,1025851276
627,3726,4.0,1237933656
425,1923,4.0,1077442330
62,1954,4.0,1267564233
176,1240,4.0,965402246
102,3409,4.0,975429802
575,3176,4.0,947427273
544,1265,4.0,944937601
254,296,4.0,1354258666
469,1268,4.0,865534204
453,1270,4.0,859326227
424,356,4.0,836378602
198,1269,4.0,958689103
4,1247,4.0,950323707
458,3125,4.0,981987100
88,2096,4.0,1040315465
458,1513,4.0,953242317
122,5378,4.0,1024803658
528,3088,4.0,1252650358
326,168,4.0,844184283
668,1193,4.0,1025850901
575,5112,4.0,1029682174
312,590,4.0,828564955
235,1,4.0,953738714
458,2539,4.0,953241387
600,596,4.0,977982688
475,2871,4.0,1364736210
63,1270,4.0,1299504595
215,95510,4.0,1433879962
451,1128,4.0,1130718556
418,1374,4.0,1100021028
389,2424,4.0,1319160755
252,914,4.0,1048128730
24,2475,4.0,963467726
561,2005,4.0,948002137
475,2333,4.0,1365159043
590,4886,4.0,1243424481
493,2918,4.0,1218333339
164,47610,4.0,1440813401
607,1860,4.0,974714438
631,2336,4.0,943354197
218,2662,4.0,1255804843
668,5145,4.0,1038424721
597,2753,4.0,965118922
615,2231,4.0,955128027
376,2437,4.0,943182851
220,1148,4.0,1112609291
60,1673,4.0,1162942136
91,1376,4.0,949281459
63,541,4.0,1299478200
426,2300,4.0,973996982
373,2134,4.0,1449332997
492,347,4.0,835507049
84,109487,4.0,1437309481
156,1131,4.0,885582740
366,4039,4.0,1084996535
622,45517,4.0,1447456824
210,1772,4.0,1041825701
299,223,4.0,1292893074
668,587,4.0,1025849830
147,249,4.0,986111739
294,39,4.0,1001986331
123,318,4.0,1155481707
306,6377,4.0,1448901114
628,2959,4.0,1112465683
399,2236,4.0,945155336
18,3081,4.0,1108296668
66,4034,4.0,1041611629
88,2420,4.0,1236289133
430,150,4.0,833993280
601,1617,4.0,938948165
69,457,4.0,1121088705
121,3450,4.0,954388997
104,145,4.0,836835025
109,368,4.0,918631534
499,1682,4.0,1284498323
410,4666,4.0,1144963953
19,88744,4.0,1442282730
403,592,4.0,1222301305
167,54001,4.0,1446588440
530,2664,4.0,945321831
63,1247,4.0,1300122175
267,2917,4.0,968990558
209,4770,4.0,1013138614
203,224,4.0,955136039
235,2611,4.0,953677612
66,2706,4.0,1041613083
54,33162,4.0,1146942482
88,266,4.0,1040314968
354,3548,4.0,965328795
576,4623,4.0,1446397926
560,2867,4.0,1067544962
271,788,4.0,860663358
544,1221,4.0,944941726
572,260,4.0,855516525
458,3264,4.0,953241926
488,2236,4.0,910638610
580,1265,4.0,1209463954
403,27904,4.0,1222302206
250,2599,4.0,1107161421
444,186,4.0,833531649
560,6116,4.0,1067537459
458,1611,4.0,1175356859
521,60753,4.0,1351089035
54,4886,4.0,1146935446
560,3699,4.0,1067534866
376,1584,4.0,942191423
389,2081,4.0,1319160512
337,1230,4.0,962608391
322,750,4.0,1030116131
179,1269,4.0,1056712315
28,1270,4.0,884099927
145,36,4.0,955414557
299,3623,4.0,1290574260
255,943,4.0,1174421446
232,173,4.0,1277375238
273,316,4.0,1227879803
588,2108,4.0,993932361
485,1035,4.0,1029260718
491,593,4.0,839301921
512,2617,4.0,1254433853
362,2329,4.0,1270903198
662,1747,4.0,945177396
303,3307,4.0,975171898
218,2065,4.0,1255805272
469,1243,4.0,865437444
615,1036,4.0,955126405
493,1732,4.0,1218333510
228,3793,4.0,1124123577
150,1247,4.0,1043210054
164,93297,4.0,1440812615
183,3147,4.0,1380377279
644,999,4.0,868190477
544,2379,4.0,945034977
640,848,4.0,860492729
328,1090,4.0,1237953337
576,40583,4.0,1447416657
44,3701,4.0,1225238402
480,6711,4.0,1136440868
575,4570,4.0,994593734
607,2407,4.0,974787070
512,45447,4.0,1254432078
194,4963,4.0,1364056203
250,8784,4.0,1107161841
160,1950,4.0,903489209
575,6797,4.0,1064507249
63,47,4.0,1299477294
607,4096,4.0,979629113
605,1096,4.0,955376421
668,7700,4.0,1088480010
597,2017,4.0,965118755
451,608,4.0,1130471206
560,4929,4.0,1067537108
541,3,4.0,1004508893
458,1112,4.0,976328916
300,1036,4.0,942965003
485,1014,4.0,1028844514
231,1125,4.0,1321055217
220,4239,4.0,1112608731
534,1732,4.0,916851040
232,81562,4.0,1297385573
